transaction_id,transaction_date_key,customer_id,account_id,product_id,branch_id,transaction_type_id,currency_id,channel_id,region_id,employee_id,risk_score_id,merchant_id,loan_type_id,fraud_status_id,payment_mode_id,time_id,tax_code_id,credit_rating_id,investment_plan_id,policy_id,amount
T9415,20240620,C101,A101,P104,B104,TT4,CUR5,CH2,R2,E3,RS3,M5,LT2,FS5,PM5,T5,TX4,CR3,IP2,PO4,8023.59
T9416,20240503,C102,A101,P100,B102,TT3,CUR3,CH4,R3,E5,RS5,M1,LT4,FS3,PM5,T1,TX5,CR5,IP4,PO3,8777.26
T9417,20240410,C100,A104,P103,B102,TT2,CUR3,CH3,R2,E1,RS2,M2,LT1,FS4,PM1,T1,TX1,CR3,IP3,PO4,9649.75
T9418,20240902,C103,A102,P104,B100,TT2,CUR3,CH1,R4,E4,RS3,M4,LT5,FS1,PM4,T4,TX2,CR3,IP5,PO2,5665.0
T9419,20240927,C101,A104,P101,B101,TT4,CUR4,CH2,R1,E5,RS2,M2,LT5,FS2,PM3,T2,TX4,CR2,IP2,PO3,4697.72
T9420,20240321,C100,A104,P103,B103,TT4,CUR3,CH3,R5,E4,RS3,M3,LT4,FS3,PM1,T2,TX3,CR5,IP1,PO1,2414.68
T9421,20240223,C103,A101,P100,B103,TT2,CUR3,CH2,R4,E2,RS3,M5,LT5,FS5,PM4,T2,TX2,CR5,IP1,PO4,5021.79
T9422,20240223,C102,A100,P100,B102,TT5,CUR1,CH3,R2,E1,RS4,M2,LT1,FS5,PM1,T5,TX1,CR1,IP4,PO1,2100.84
T9423,20240104,C104,A101,P100,B104,TT4,CUR3,CH2,R3,E1,RS4,M4,LT1,FS5,PM3,T4,TX5,CR5,IP4,PO1,2022.47
T9424,20240619,C102,A100,P100,B101,TT3,CUR5,CH4,R5,E3,RS4,M5,LT1,FS5,PM1,T3,TX5,CR4,IP2,PO4,3136.74
T9425,20240620,C104,A100,P103,B101,TT5,CUR1,CH3,R3,E3,RS1,M2,LT5,FS2,PM4,T4,TX4,CR1,IP2,PO1,7765.39
T9426,20241120,C102,A101,P104,B101,TT4,CUR4,CH1,R4,E1,RS1,M4,LT3,FS1,PM4,T4,TX4,CR4,IP4,PO1,7828.67
T9427,20241118,C103,A102,P102,B101,TT3,CUR1,CH3,R3,E4,RS4,M1,LT3,FS2,PM3,T2,TX4,CR5,IP1,PO5,6850.78
T9428,20240220,C101,A102,P104,B100,TT5,CUR3,CH4,R3,E4,RS1,M1,LT1,FS5,PM1,T3,TX1,CR1,IP4,PO4,5295.31
T9429,20240327,C104,A104,P103,B101,TT2,CUR3,CH1,R2,E3,RS2,M1,LT2,FS2,PM1,T2,TX1,CR4,IP3,PO2,5564.86
T9430,20241002,C100,A102,P100,B104,TT1,CUR5,CH1,R5,E4,RS1,M1,LT4,FS4,PM5,T4,TX4,CR2,IP5,PO4,6525.5
T9431,20240719,C100,A101,P100,B102,TT3,CUR1,CH2,R3,E2,RS4,M4,LT1,FS1,PM2,T5,TX4,CR4,IP2,PO1,7457.07
T9432,20241224,C103,A101,P103,B100,TT2,CUR3,CH4,R1,E2,RS1,M5,LT2,FS4,PM1,T2,TX5,CR2,IP5,PO3,8438.28
T9433,20240415,C100,A102,P101,B100,TT3,CUR2,CH2,R1,E5,RS2,M4,LT5,FS3,PM4,T2,TX2,CR2,IP5,PO1,4149.99
T9434,20240131,C104,A100,P102,B100,TT5,CUR4,CH2,R4,E5,RS4,M1,LT1,FS1,PM1,T4,TX1,CR5,IP1,PO1,8025.15
T9435,20241031,C101,A104,P101,B100,TT1,CUR3,CH3,R1,E5,RS1,M4,LT5,FS1,PM2,T5,TX1,CR4,IP5,PO3,9793.28
T9436,20240807,C102,A103,P102,B103,TT5,CUR3,CH2,R5,E2,RS2,M1,LT3,FS1,PM1,T2,TX1,CR5,IP2,PO5,1528.11
T9437,20240428,C104,A103,P104,B101,TT1,CUR3,CH2,R4,E1,RS2,M5,LT3,FS3,PM5,T4,TX2,CR5,IP4,PO2,8161.74
T9438,20240206,C104,A104,P102,B103,TT5,CUR5,CH3,R3,E2,RS4,M3,LT4,FS5,PM4,T5,TX5,CR1,IP2,PO3,4706.61
T9439,20241004,C100,A103,P102,B101,TT3,CUR2,CH3,R5,E3,RS2,M5,LT3,FS5,PM5,T4,TX2,CR2,IP4,PO1,200.86
T9440,20240716,C100,A104,P102,B100,TT3,CUR1,CH1,R5,E4,RS5,M5,LT5,FS3,PM5,T1,TX1,CR1,IP3,PO4,8745.62
T9441,20241206,C101,A103,P102,B102,TT1,CUR4,CH4,R4,E2,RS5,M5,LT3,FS1,PM4,T4,TX3,CR1,IP5,PO4,1027.03
T9442,20240519,C101,A102,P104,B102,TT2,CUR3,CH2,R1,E1,RS4,M5,LT3,FS4,PM3,T2,TX1,CR3,IP5,PO4,1848.31
T9443,20240408,C100,A104,P104,B101,TT1,CUR5,CH2,R3,E4,RS4,M5,LT1,FS2,PM2,T1,TX1,CR1,IP4,PO5,4904.1
T9444,20241209,C100,A104,P103,B102,TT5,CUR1,CH4,R3,E3,RS5,M3,LT1,FS4,PM5,T2,TX4,CR2,IP4,PO2,3536.1
T9445,20240514,C103,A103,P102,B103,TT1,CUR3,CH1,R5,E5,RS5,M1,LT4,FS4,PM3,T2,TX3,CR1,IP4,PO5,5704.09
T9446,20240521,C101,A103,P104,B103,TT5,CUR2,CH3,R4,E5,RS1,M2,LT5,FS5,PM2,T2,TX4,CR3,IP3,PO1,3553.83
T9447,20240708,C103,A101,P104,B103,TT5,CUR4,CH4,R3,E5,RS3,M2,LT3,FS5,PM3,T3,TX1,CR5,IP2,PO4,2069.61
T9448,20241105,C101,A100,P101,B100,TT3,CUR2,CH5,R3,E1,RS3,M1,LT3,FS2,PM2,T3,TX1,CR5,IP3,PO5,5284.6
T9449,20241013,C103,A100,P103,B101,TT3,CUR5,CH4,R2,E3,RS1,M2,LT3,FS2,PM1,T5,TX2,CR3,IP5,PO1,3740.12
T9450,20240425,C101,A102,P103,B100,TT3,CUR3,CH4,R1,E4,RS5,M5,LT4,FS1,PM4,T4,TX4,CR2,IP5,PO1,772.81
T9451,20241213,C102,A100,P103,B104,TT4,CUR2,CH2,R1,E1,RS4,M2,LT4,FS5,PM1,T2,TX3,CR4,IP5,PO3,1074.55
T9452,20240227,C101,A102,P101,B100,TT2,CUR1,CH2,R2,E4,RS4,M2,LT5,FS5,PM2,T2,TX4,CR3,IP2,PO2,5067.09
T9453,20240226,C102,A103,P103,B103,TT3,CUR3,CH3,R2,E1,RS4,M1,LT5,FS4,PM3,T2,TX2,CR3,IP5,PO5,3878.96
T9454,20240714,C100,A102,P101,B103,TT1,CUR1,CH2,R5,E5,RS1,M3,LT4,FS1,PM5,T3,TX4,CR1,IP4,PO3,5463.76
T9455,20241031,C100,A103,P103,B103,TT3,CUR2,CH4,R2,E2,RS1,M5,LT1,FS3,PM3,T3,TX1,CR3,IP2,PO1,6770.75
T9456,20240909,C100,A101,P103,B102,TT2,CUR2,CH1,R5,E1,RS4,M3,LT4,FS5,PM3,T3,TX3,CR4,IP5,PO1,3096.14
T9457,20240515,C100,A104,P104,B102,TT2,CUR3,CH3,R4,E3,RS4,M1,LT2,FS2,PM1,T5,TX4,CR2,IP1,PO4,6194.46
T9458,20240330,C104,A103,P103,B101,TT1,CUR3,CH4,R5,E2,RS5,M5,LT3,FS4,PM1,T1,TX3,CR4,IP2,PO4,860.17
T9459,20240704,C100,A101,P100,B100,TT4,CUR2,CH3,R2,E2,RS4,M2,LT2,FS1,PM5,T2,TX4,CR5,IP4,PO5,9908.59
T9460,20240402,C103,A103,P102,B102,TT3,CUR4,CH3,R1,E3,RS1,M3,LT3,FS3,PM4,T2,TX3,CR1,IP4,PO2,8217.07
T9461,20240819,C100,A104,P100,B101,TT1,CUR2,CH5,R5,E2,RS1,M5,LT5,FS4,PM2,T1,TX2,CR1,IP3,PO3,8756.96
T9462,20240108,C104,A104,P102,B101,TT4,CUR1,CH5,R4,E2,RS1,M1,LT2,FS1,PM1,T2,TX3,CR2,IP4,PO3,3511.31
T9463,20240312,C102,A103,P101,B100,TT5,CUR1,CH3,R2,E1,RS3,M1,LT5,FS5,PM1,T4,TX4,CR3,IP1,PO4,3702.67
T9464,20241101,C104,A101,P100,B102,TT5,CUR4,CH3,R1,E5,RS4,M2,LT5,FS5,PM2,T3,TX5,CR2,IP1,PO1,5332.63
T9465,20240617,C101,A101,P101,B102,TT3,CUR2,CH2,R2,E5,RS1,M4,LT3,FS5,PM4,T2,TX4,CR1,IP4,PO3,4690.84
T9466,20240929,C100,A100,P101,B101,TT2,CUR5,CH1,R5,E1,RS5,M1,LT2,FS4,PM4,T3,TX4,CR2,IP5,PO1,8408.19
T9467,20240308,C102,A102,P100,B101,TT4,CUR3,CH5,R5,E2,RS3,M5,LT3,FS1,PM3,T3,TX5,CR4,IP3,PO3,917.57
T9468,20240210,C101,A104,P102,B100,TT4,CUR4,CH4,R1,E2,RS1,M4,LT1,FS3,PM4,T4,TX5,CR1,IP5,PO5,509.23
T9469,20240813,C104,A102,P101,B103,TT2,CUR3,CH1,R3,E3,RS3,M4,LT4,FS4,PM4,T1,TX1,CR4,IP1,PO5,3580.88
T9470,20240328,C102,A104,P104,B100,TT3,CUR2,CH1,R1,E1,RS3,M2,LT5,FS5,PM2,T4,TX5,CR4,IP4,PO1,7638.36
T9471,20240824,C102,A101,P103,B103,TT2,CUR5,CH2,R3,E1,RS3,M4,LT3,FS3,PM1,T1,TX4,CR4,IP4,PO3,7815.1
T9472,20240401,C100,A104,P103,B104,TT1,CUR2,CH3,R2,E1,RS3,M1,LT2,FS3,PM2,T5,TX3,CR4,IP1,PO5,4294.37
T9473,20240609,C101,A102,P104,B101,TT4,CUR4,CH2,R4,E5,RS2,M1,LT1,FS4,PM4,T4,TX2,CR1,IP1,PO3,2389.16
T9474,20240412,C100,A101,P103,B101,TT5,CUR2,CH2,R5,E2,RS2,M2,LT5,FS1,PM3,T5,TX1,CR5,IP5,PO1,5742.36
T9475,20240313,C104,A100,P104,B100,TT3,CUR5,CH3,R2,E5,RS4,M5,LT3,FS5,PM4,T5,TX3,CR4,IP4,PO1,9921.9
T9476,20240419,C102,A101,P101,B104,TT4,CUR5,CH3,R2,E4,RS1,M1,LT5,FS1,PM3,T5,TX1,CR5,IP4,PO5,3438.88
T9477,20240913,C101,A100,P101,B100,TT5,CUR5,CH4,R5,E2,RS2,M2,LT5,FS3,PM2,T1,TX3,CR1,IP4,PO3,6476.81
T9478,20241109,C104,A104,P101,B100,TT4,CUR1,CH5,R3,E5,RS4,M5,LT4,FS3,PM2,T2,TX1,CR5,IP4,PO3,6348.73
T9479,20240206,C104,A101,P102,B101,TT5,CUR4,CH1,R2,E5,RS4,M2,LT3,FS4,PM3,T5,TX5,CR5,IP1,PO3,191.86
T9480,20240311,C104,A101,P104,B104,TT5,CUR4,CH1,R1,E5,RS1,M5,LT3,FS3,PM2,T2,TX5,CR4,IP1,PO2,7292.24
T9481,20240508,C102,A104,P100,B104,TT3,CUR2,CH3,R1,E4,RS3,M3,LT3,FS5,PM3,T5,TX3,CR5,IP4,PO1,1954.24
T9482,20240323,C101,A102,P103,B100,TT3,CUR1,CH4,R4,E5,RS2,M2,LT4,FS2,PM5,T5,TX1,CR3,IP5,PO3,9077.05
T9483,20240216,C104,A101,P104,B103,TT2,CUR1,CH4,R2,E2,RS5,M2,LT2,FS1,PM3,T2,TX4,CR4,IP4,PO3,7170.83
T9484,20240703,C101,A104,P104,B100,TT1,CUR5,CH4,R3,E5,RS2,M4,LT2,FS1,PM2,T4,TX2,CR5,IP4,PO3,2686.88
T9485,20240414,C103,A103,P103,B104,TT4,CUR4,CH4,R1,E3,RS2,M1,LT4,FS5,PM2,T3,TX2,CR2,IP1,PO2,4321.07
T9486,20240320,C102,A104,P101,B104,TT5,CUR3,CH2,R1,E2,RS1,M3,LT1,FS5,PM4,T3,TX5,CR5,IP5,PO2,7725.81
T9487,20240526,C100,A100,P103,B103,TT4,CUR5,CH1,R1,E5,RS1,M2,LT3,FS4,PM4,T3,TX4,CR2,IP5,PO4,5659.44
T9488,20240715,C102,A101,P104,B104,TT2,CUR5,CH4,R1,E1,RS3,M1,LT5,FS5,PM1,T4,TX3,CR3,IP3,PO2,234.53
T9489,20241220,C101,A101,P104,B103,TT3,CUR4,CH5,R2,E2,RS5,M4,LT3,FS4,PM2,T2,TX3,CR2,IP5,PO2,6261.07
T9490,20241212,C100,A102,P104,B101,TT3,CUR3,CH5,R5,E3,RS5,M1,LT2,FS1,PM2,T4,TX4,CR3,IP5,PO5,5884.98
T9491,20240409,C101,A103,P103,B101,TT2,CUR3,CH3,R2,E2,RS2,M4,LT3,FS5,PM2,T5,TX5,CR1,IP2,PO2,6561.33
T9492,20240310,C101,A102,P100,B101,TT2,CUR2,CH4,R1,E3,RS1,M2,LT1,FS4,PM5,T5,TX3,CR3,IP1,PO2,9309.49
T9493,20240707,C101,A104,P101,B101,TT5,CUR4,CH4,R3,E2,RS2,M3,LT4,FS1,PM3,T3,TX2,CR1,IP2,PO5,9510.63
T9494,20240410,C102,A104,P101,B104,TT1,CUR3,CH4,R5,E4,RS1,M3,LT3,FS4,PM5,T2,TX5,CR3,IP1,PO4,5398.35
T9495,20240926,C100,A103,P104,B102,TT1,CUR2,CH2,R5,E3,RS5,M4,LT1,FS3,PM1,T2,TX5,CR1,IP1,PO4,533.43
T9496,20240920,C100,A102,P102,B102,TT1,CUR5,CH2,R1,E1,RS5,M5,LT5,FS5,PM2,T5,TX2,CR5,IP5,PO2,3525.91
T9497,20240103,C100,A101,P102,B104,TT4,CUR1,CH4,R1,E4,RS3,M5,LT3,FS1,PM2,T2,TX5,CR4,IP2,PO4,4434.81
T9498,20240126,C104,A100,P101,B103,TT5,CUR1,CH2,R2,E1,RS1,M2,LT5,FS3,PM1,T1,TX4,CR4,IP2,PO4,5029.32
T9499,20241226,C100,A102,P104,B100,TT5,CUR5,CH3,R2,E5,RS2,M5,LT1,FS1,PM5,T1,TX3,CR5,IP4,PO4,6535.71
T9500,20240602,C103,A100,P103,B104,TT2,CUR5,CH5,R3,E1,RS5,M5,LT1,FS4,PM1,T2,TX1,CR3,IP5,PO2,5246.56
T9501,20240501,C100,A103,P103,B100,TT4,CUR2,CH3,R3,E5,RS1,M1,LT1,FS3,PM1,T1,TX1,CR5,IP1,PO4,5785.82
T9502,20240211,C100,A100,P103,B104,TT1,CUR3,CH5,R2,E3,RS5,M5,LT5,FS1,PM4,T4,TX5,CR2,IP4,PO2,8068.27
T9503,20240910,C104,A100,P104,B104,TT1,CUR4,CH1,R2,E4,RS4,M3,LT3,FS2,PM5,T3,TX3,CR4,IP1,PO4,9388.7
T9504,20240630,C100,A101,P104,B104,TT2,CUR3,CH4,R1,E2,RS5,M3,LT2,FS2,PM5,T4,TX2,CR2,IP5,PO5,5825.46
T9505,20240930,C101,A102,P102,B100,TT5,CUR1,CH3,R2,E5,RS1,M3,LT4,FS1,PM2,T5,TX3,CR1,IP1,PO5,2758.83
T9506,20240225,C101,A102,P104,B102,TT4,CUR5,CH3,R4,E3,RS2,M2,LT1,FS4,PM4,T3,TX2,CR1,IP4,PO3,3558.12
T9507,20241031,C100,A100,P102,B103,TT4,CUR5,CH2,R2,E3,RS3,M5,LT5,FS3,PM1,T5,TX2,CR5,IP3,PO2,7181.62
T9508,20240726,C103,A102,P104,B103,TT4,CUR5,CH2,R4,E5,RS5,M1,LT2,FS2,PM3,T2,TX2,CR3,IP2,PO5,817.44
T9509,20240209,C100,A104,P100,B104,TT2,CUR4,CH4,R4,E5,RS1,M3,LT1,FS5,PM5,T5,TX2,CR5,IP3,PO2,9033.5
T9510,20241211,C100,A104,P100,B100,TT4,CUR4,CH3,R3,E4,RS3,M5,LT2,FS3,PM4,T4,TX2,CR5,IP2,PO3,881.12
T9511,20240312,C103,A104,P102,B100,TT1,CUR1,CH4,R4,E3,RS2,M2,LT2,FS3,PM4,T2,TX1,CR4,IP5,PO3,9284.37
T9512,20240601,C103,A102,P100,B104,TT2,CUR3,CH5,R2,E2,RS1,M4,LT4,FS3,PM1,T1,TX2,CR1,IP1,PO2,8313.18
T9513,20240419,C100,A101,P100,B102,TT2,CUR3,CH2,R3,E5,RS1,M5,LT5,FS5,PM2,T3,TX1,CR2,IP5,PO3,9421.53
T9514,20241022,C101,A102,P102,B104,TT3,CUR3,CH3,R3,E1,RS3,M2,LT4,FS2,PM4,T1,TX1,CR1,IP3,PO3,7367.37
T9515,20240913,C102,A101,P100,B104,TT1,CUR4,CH1,R3,E1,RS1,M3,LT3,FS5,PM3,T4,TX4,CR2,IP3,PO2,6191.44
T9516,20240320,C103,A101,P104,B100,TT5,CUR1,CH3,R3,E4,RS5,M4,LT5,FS5,PM1,T5,TX4,CR5,IP5,PO3,7245.12
T9517,20240705,C103,A104,P101,B101,TT4,CUR3,CH5,R3,E3,RS5,M3,LT3,FS5,PM5,T4,TX2,CR3,IP3,PO1,2900.22
T9518,20240922,C104,A102,P103,B104,TT2,CUR2,CH1,R5,E5,RS4,M3,LT1,FS4,PM4,T5,TX3,CR4,IP2,PO5,3770.41
T9519,20240103,C101,A102,P100,B100,TT3,CUR3,CH2,R2,E5,RS4,M2,LT2,FS2,PM4,T3,TX4,CR3,IP4,PO2,8652.81
T9520,20240217,C102,A102,P100,B100,TT4,CUR4,CH2,R1,E2,RS5,M2,LT4,FS2,PM1,T4,TX4,CR4,IP2,PO4,9859.72
T9521,20241203,C102,A102,P104,B102,TT1,CUR3,CH2,R3,E1,RS1,M2,LT4,FS3,PM1,T3,TX2,CR1,IP5,PO4,5102.06
T9522,20240820,C100,A101,P104,B102,TT4,CUR3,CH1,R3,E3,RS4,M1,LT5,FS2,PM2,T1,TX5,CR1,IP5,PO1,4881.15
T9523,20240421,C104,A100,P100,B100,TT5,CUR3,CH1,R1,E5,RS5,M3,LT5,FS4,PM5,T1,TX3,CR1,IP5,PO1,7573.89
T9524,20240913,C104,A100,P102,B100,TT2,CUR4,CH5,R2,E3,RS1,M4,LT4,FS4,PM1,T3,TX2,CR5,IP1,PO4,2411.86
T9525,20240403,C101,A102,P103,B104,TT1,CUR2,CH1,R1,E2,RS3,M4,LT4,FS3,PM2,T4,TX4,CR2,IP4,PO4,9416.41
T9526,20241219,C104,A101,P104,B104,TT3,CUR4,CH1,R4,E3,RS4,M5,LT2,FS1,PM5,T4,TX3,CR2,IP5,PO1,3364.58
T9527,20240430,C103,A103,P101,B103,TT3,CUR3,CH2,R3,E5,RS5,M1,LT2,FS5,PM1,T1,TX2,CR5,IP5,PO3,5855.28
T9528,20240525,C100,A100,P100,B103,TT1,CUR1,CH3,R3,E5,RS5,M5,LT5,FS4,PM3,T3,TX4,CR2,IP5,PO4,5523.37
T9529,20240118,C102,A103,P101,B102,TT3,CUR5,CH1,R3,E5,RS1,M2,LT5,FS5,PM2,T3,TX2,CR4,IP2,PO3,828.81
T9530,20240501,C100,A100,P100,B102,TT1,CUR4,CH5,R4,E2,RS4,M1,LT2,FS5,PM1,T3,TX2,CR1,IP4,PO2,8534.36
T9531,20240530,C101,A104,P104,B103,TT4,CUR4,CH3,R1,E2,RS2,M1,LT3,FS2,PM3,T5,TX4,CR4,IP4,PO2,4959.6
T9532,20240615,C101,A101,P101,B103,TT4,CUR2,CH2,R2,E4,RS5,M1,LT3,FS2,PM4,T5,TX4,CR5,IP4,PO4,4788.63
T9533,20240412,C103,A101,P103,B100,TT1,CUR1,CH5,R2,E1,RS2,M2,LT2,FS5,PM3,T5,TX3,CR4,IP2,PO4,1427.64
T9534,20240517,C103,A104,P102,B103,TT3,CUR1,CH3,R1,E3,RS3,M3,LT3,FS4,PM2,T5,TX3,CR1,IP1,PO3,9961.07
T9535,20240501,C104,A104,P101,B100,TT3,CUR5,CH5,R5,E1,RS3,M2,LT5,FS4,PM3,T3,TX1,CR4,IP5,PO5,7738.06
T9536,20240612,C100,A104,P104,B102,TT4,CUR3,CH1,R2,E3,RS4,M2,LT5,FS4,PM3,T5,TX1,CR1,IP5,PO3,4180.54
T9537,20240507,C103,A100,P103,B101,TT1,CUR1,CH2,R3,E2,RS3,M1,LT3,FS5,PM4,T4,TX2,CR5,IP5,PO4,1735.44
T9538,20240308,C104,A100,P102,B103,TT5,CUR1,CH3,R4,E2,RS4,M1,LT3,FS5,PM2,T2,TX2,CR5,IP1,PO3,7291.92
T9539,20241229,C103,A103,P101,B104,TT2,CUR5,CH2,R5,E1,RS5,M5,LT1,FS1,PM1,T3,TX2,CR5,IP2,PO3,821.09
T9540,20240807,C104,A103,P101,B102,TT3,CUR4,CH2,R5,E3,RS3,M4,LT2,FS3,PM2,T4,TX4,CR3,IP3,PO3,2842.97
T9541,20240221,C100,A102,P102,B102,TT5,CUR4,CH2,R4,E2,RS1,M2,LT4,FS4,PM3,T4,TX2,CR4,IP4,PO1,1153.91
T9542,20240514,C100,A104,P103,B102,TT2,CUR3,CH2,R5,E3,RS5,M5,LT2,FS3,PM4,T2,TX4,CR4,IP5,PO5,1149.85
T9543,20241002,C103,A104,P102,B103,TT3,CUR3,CH4,R1,E1,RS5,M3,LT5,FS4,PM2,T4,TX1,CR1,IP1,PO3,924.36
T9544,20240125,C104,A100,P102,B102,TT5,CUR4,CH3,R2,E4,RS3,M3,LT1,FS2,PM2,T4,TX1,CR5,IP1,PO1,6410.07
T9545,20240822,C103,A100,P101,B104,TT5,CUR1,CH1,R1,E5,RS5,M3,LT3,FS4,PM3,T5,TX3,CR2,IP3,PO3,6724.84
T9546,20240910,C103,A103,P101,B102,TT4,CUR1,CH3,R4,E2,RS5,M3,LT5,FS1,PM4,T1,TX5,CR2,IP1,PO1,393.32
T9547,20241007,C100,A101,P101,B104,TT1,CUR5,CH4,R2,E4,RS5,M1,LT5,FS1,PM2,T1,TX4,CR2,IP4,PO4,6554.62
T9548,20240513,C103,A103,P101,B100,TT3,CUR4,CH2,R1,E2,RS3,M1,LT2,FS1,PM4,T2,TX5,CR4,IP5,PO1,9297.56
T9549,20240622,C102,A100,P101,B100,TT3,CUR2,CH3,R2,E5,RS3,M4,LT1,FS1,PM5,T5,TX3,CR3,IP3,PO3,1482.67
T9550,20241124,C100,A100,P100,B103,TT2,CUR5,CH4,R5,E3,RS5,M3,LT4,FS5,PM2,T3,TX1,CR5,IP1,PO2,4039.57
T9551,20240206,C100,A100,P101,B100,TT5,CUR4,CH3,R3,E5,RS3,M1,LT1,FS1,PM5,T4,TX1,CR1,IP4,PO1,6571.48
T9552,20240227,C103,A103,P103,B100,TT4,CUR2,CH5,R1,E3,RS3,M3,LT5,FS1,PM2,T1,TX3,CR3,IP5,PO3,7602.96
T9553,20240917,C101,A101,P101,B104,TT4,CUR5,CH5,R5,E4,RS2,M5,LT5,FS4,PM5,T5,TX5,CR3,IP2,PO5,7108.56
T9554,20240616,C100,A102,P101,B103,TT5,CUR3,CH1,R5,E2,RS5,M2,LT3,FS1,PM2,T3,TX2,CR1,IP5,PO3,3607.73
T9555,20240904,C100,A103,P102,B104,TT5,CUR4,CH5,R3,E5,RS2,M2,LT5,FS5,PM3,T4,TX5,CR5,IP5,PO5,3827.45
T9556,20240908,C102,A103,P104,B100,TT3,CUR5,CH3,R2,E2,RS2,M3,LT4,FS1,PM1,T5,TX5,CR1,IP1,PO3,9333.89
T9557,20241014,C101,A102,P101,B102,TT4,CUR3,CH3,R2,E4,RS1,M5,LT4,FS2,PM2,T2,TX4,CR1,IP3,PO2,353.69
T9558,20240319,C103,A100,P102,B101,TT4,CUR2,CH3,R2,E3,RS3,M4,LT4,FS3,PM3,T4,TX1,CR1,IP1,PO3,5014.15
T9559,20240610,C103,A103,P100,B103,TT3,CUR4,CH4,R2,E1,RS4,M3,LT4,FS3,PM3,T3,TX3,CR5,IP3,PO5,816.3
T9560,20240128,C102,A101,P103,B103,TT5,CUR2,CH1,R1,E2,RS5,M1,LT3,FS5,PM3,T2,TX5,CR4,IP5,PO4,6369.46
T9561,20240209,C103,A101,P102,B101,TT2,CUR1,CH1,R4,E1,RS5,M4,LT1,FS4,PM4,T5,TX4,CR4,IP5,PO1,569.01
T9562,20240306,C102,A102,P100,B102,TT1,CUR2,CH2,R1,E3,RS4,M4,LT4,FS2,PM2,T1,TX1,CR2,IP3,PO3,9817.65
T9563,20240104,C101,A104,P102,B103,TT2,CUR4,CH4,R1,E4,RS5,M4,LT2,FS2,PM2,T2,TX5,CR2,IP5,PO1,345.23
T9564,20240623,C104,A103,P102,B103,TT5,CUR5,CH4,R2,E3,RS5,M1,LT5,FS5,PM4,T4,TX3,CR4,IP5,PO3,5846.36
T9565,20240927,C102,A102,P102,B100,TT3,CUR5,CH4,R5,E4,RS5,M3,LT1,FS4,PM3,T3,TX2,CR1,IP5,PO2,7889.37
T9566,20240920,C104,A101,P104,B101,TT2,CUR4,CH1,R2,E1,RS2,M1,LT4,FS5,PM5,T2,TX5,CR1,IP4,PO5,2882.96
T9567,20240615,C102,A102,P102,B103,TT1,CUR5,CH3,R1,E1,RS1,M4,LT3,FS2,PM1,T3,TX4,CR3,IP3,PO5,76.74
T9568,20241219,C103,A102,P101,B101,TT5,CUR1,CH3,R5,E1,RS2,M1,LT4,FS3,PM1,T1,TX3,CR3,IP2,PO3,4762.74
T9569,20240208,C104,A100,P104,B103,TT1,CUR1,CH4,R4,E1,RS2,M4,LT5,FS1,PM1,T2,TX3,CR3,IP1,PO2,3490.54
T9570,20241025,C101,A103,P103,B103,TT2,CUR1,CH3,R2,E5,RS5,M5,LT4,FS2,PM2,T4,TX5,CR5,IP1,PO2,3429.91
T9571,20240417,C102,A100,P100,B101,TT3,CUR1,CH4,R5,E2,RS4,M3,LT1,FS3,PM3,T4,TX5,CR1,IP1,PO3,1347.13
T9572,20240202,C100,A100,P103,B102,TT1,CUR2,CH4,R4,E5,RS2,M4,LT5,FS2,PM5,T3,TX1,CR2,IP5,PO3,5933.18
T9573,20241021,C103,A104,P102,B103,TT1,CUR5,CH5,R3,E3,RS5,M1,LT1,FS5,PM3,T4,TX4,CR3,IP2,PO2,1511.83
T9574,20240220,C100,A104,P104,B101,TT2,CUR4,CH4,R3,E3,RS4,M3,LT4,FS3,PM3,T4,TX2,CR3,IP1,PO3,3396.83
T9575,20240410,C102,A100,P103,B100,TT2,CUR3,CH5,R3,E4,RS3,M1,LT2,FS5,PM3,T5,TX1,CR2,IP4,PO5,4111.79
T9576,20240317,C103,A101,P103,B102,TT3,CUR2,CH4,R1,E5,RS4,M2,LT4,FS5,PM2,T1,TX1,CR3,IP2,PO5,9128.1
T9577,20240222,C100,A103,P102,B100,TT1,CUR3,CH3,R3,E2,RS3,M1,LT3,FS5,PM2,T4,TX5,CR2,IP1,PO4,8052.15
T9578,20241006,C102,A102,P101,B101,TT5,CUR4,CH5,R1,E3,RS5,M4,LT3,FS2,PM5,T2,TX4,CR2,IP2,PO3,1138.64
T9579,20240611,C102,A101,P100,B102,TT1,CUR5,CH4,R5,E4,RS4,M5,LT1,FS5,PM3,T4,TX5,CR5,IP3,PO3,7844.52
T9580,20241213,C102,A102,P104,B100,TT3,CUR1,CH1,R3,E1,RS2,M5,LT3,FS3,PM3,T1,TX2,CR5,IP5,PO1,2977.73
T9581,20240604,C104,A102,P101,B100,TT3,CUR5,CH5,R3,E3,RS2,M1,LT3,FS2,PM2,T1,TX2,CR3,IP3,PO1,2225.59
T9582,20240225,C103,A103,P100,B100,TT3,CUR1,CH3,R4,E3,RS4,M3,LT1,FS3,PM5,T2,TX3,CR2,IP2,PO2,2772.65
T9583,20240805,C103,A104,P104,B103,TT3,CUR4,CH5,R3,E3,RS5,M3,LT4,FS4,PM1,T5,TX2,CR4,IP4,PO1,2904.25
