"dt","startdatetime","cpcode","response_code","originhits"
2022-12-07,2022-12-07T00:00:00.000Z,1274089,204,1319325
2022-12-07,2022-12-07T00:00:00.000Z,1277305,400,668403
2022-12-07,2022-12-07T00:00:00.000Z,1274089,404,36770
2022-12-07,2022-12-07T00:00:00.000Z,1136038,404,619704
2022-12-07,2022-12-07T00:00:00.000Z,1236405,503,505302
2022-12-07,2022-12-07T00:00:00.000Z,1236405,200,1314409
2022-12-07,2022-12-07T00:00:00.000Z,1136001,0,903291
2022-12-07,2022-12-07T00:00:00.000Z,1308083,502,280217
2022-12-07,2022-12-07T00:00:00.000Z,1136018,200,1412368
2022-12-08,2022-12-08T00:00:00.000Z,1274089,400,1022242
2022-12-08,2022-12-08T00:00:00.000Z,1136018,0,79467
2022-12-08,2022-12-08T00:00:00.000Z,1277307,504,772721
2022-12-08,2022-12-08T00:00:00.000Z,1277307,403,971693
2022-12-08,2022-12-08T00:00:00.000Z,1136022,204,825492
2022-12-08,2022-12-08T00:00:00.000Z,1136018,206,68300
2022-12-08,2022-12-08T00:00:00.000Z,1136021,403,763776
2022-12-08,2022-12-08T00:00:00.000Z,1136008,206,274564
2022-12-08,2022-12-08T00:00:00.000Z,1136001,503,257362
2022-12-08,2022-12-08T00:00:00.000Z,1136024,404,1067978
2022-12-08,2022-12-08T00:00:00.000Z,1136024,0,1310775
2022-12-08,2022-12-08T00:00:00.000Z,1274091,500,1554776
2022-12-08,2022-12-08T00:00:00.000Z,1274091,502,1021668
2022-12-08,2022-12-08T00:00:00.000Z,1136022,503,841682
2022-12-08,2022-12-08T00:00:00.000Z,1308083,400,667267
2022-12-08,2022-12-08T00:00:00.000Z,1277305,504,1395772
2022-12-08,2022-12-08T00:00:00.000Z,1136023,503,1503200
2022-12-08,2022-12-08T00:00:00.000Z,1277305,502,1008998
2022-12-08,2022-12-08T00:00:00.000Z,1274090,0,1655716
2022-12-08,2022-12-08T00:00:00.000Z,1274086,502,986799
2022-12-08,2022-12-08T00:00:00.000Z,1274090,404,141902
2022-12-08,2022-12-08T00:00:00.000Z,1136024,403,1131352
2022-12-08,2022-12-08T00:00:00.000Z,1277307,403,1001126
2022-12-09,2022-12-09T00:00:00.000Z,1274089,400,672800
2022-12-09,2022-12-09T00:00:00.000Z,1136008,502,1497163
2022-12-09,2022-12-09T00:00:00.000Z,1136019,403,635367
2022-12-09,2022-12-09T00:00:00.000Z,1367469,206,1657245
2022-12-09,2022-12-09T00:00:00.000Z,1136038,503,724205
2022-12-09,2022-12-09T00:00:00.000Z,1308083,206,1063934
2022-12-09,2022-12-09T00:00:00.000Z,1136038,206,278494
2022-12-09,2022-12-09T00:00:00.000Z,1277306,503,763666
2022-12-09,2022-12-09T00:00:00.000Z,1277306,304,1383486
2022-12-09,2022-12-09T00:00:00.000Z,1136018,500,991595
2022-12-09,2022-12-09T00:00:00.000Z,1136008,204,1161385
2022-12-09,2022-12-09T00:00:00.000Z,1136023,502,1313365
2022-12-09,2022-12-09T00:00:00.000Z,1136001,0,1018483
2022-12-09,2022-12-09T00:00:00.000Z,1136024,504,581681
2022-12-09,2022-12-09T00:00:00.000Z,1136021,0,1682600
2022-12-09,2022-12-09T00:00:00.000Z,1308083,403,575754
2022-12-09,2022-12-09T00:00:00.000Z,1136023,400,876376
2022-12-09,2022-12-09T00:00:00.000Z,1136019,503,412962
2022-12-09,2022-12-09T00:00:00.000Z,1274089,403,209571
2022-12-09,2022-12-09T00:00:00.000Z,1136021,0,1347992
2022-12-09,2022-12-09T00:00:00.000Z,1136001,0,1350583
2022-12-09,2022-12-09T00:00:00.000Z,1277305,304,432580
2022-12-09,2022-12-09T00:00:00.000Z,1277306,502,1065534
2022-12-10,2022-12-10T00:00:00.000Z,1136038,503,1601622
2022-12-10,2022-12-10T00:00:00.000Z,1069518,200,143701
2022-12-10,2022-12-10T00:00:00.000Z,1136001,504,905096
2022-12-10,2022-12-10T00:00:00.000Z,1277306,404,885294
2022-12-10,2022-12-10T00:00:00.000Z,1274090,500,61742
2022-12-10,2022-12-10T00:00:00.000Z,1136038,206,501087
2022-12-10,2022-12-10T00:00:00.000Z,1277305,502,92195
2022-12-10,2022-12-10T00:00:00.000Z,1069518,403,932976
2022-12-10,2022-12-10T00:00:00.000Z,1136038,403,238630
2022-12-10,2022-12-10T00:00:00.000Z,1274086,404,1157435
2022-12-10,2022-12-10T00:00:00.000Z,1135952,503,745280
2022-12-10,2022-12-10T00:00:00.000Z,1136024,400,1142651
2022-12-10,2022-12-10T00:00:00.000Z,1274090,304,83594
2022-12-10,2022-12-10T00:00:00.000Z,1277307,404,34560
2022-12-10,2022-12-10T00:00:00.000Z,1136024,500,1348539
2022-12-10,2022-12-10T00:00:00.000Z,1274089,500,17142
2022-12-10,2022-12-10T00:00:00.000Z,1135952,503,574015
2022-12-10,2022-12-10T00:00:00.000Z,1069518,304,507221
2022-12-10,2022-12-10T00:00:00.000Z,1136023,200,188137
2022-12-10,2022-12-10T00:00:00.000Z,1136001,400,1674403
2022-12-10,2022-12-10T00:00:00.000Z,1136039,403,1132536
2022-12-10,2022-12-10T00:00:00.000Z,1274090,304,281500
2022-12-10,2022-12-10T00:00:00.000Z,1136022,403,1535998
2022-12-11,2022-12-11T00:00:00.000Z,1136038,206,1404430
2022-12-11,2022-12-11T00:00:00.000Z,1069770,200,1169707
2022-12-11,2022-12-11T00:00:00.000Z,1274086,403,1237049
2022-12-11,2022-12-11T00:00:00.000Z,1136018,504,6107
2022-12-11,2022-12-11T00:00:00.000Z,1136021,403,513061
2022-12-11,2022-12-11T00:00:00.000Z,1274090,502,375433
2022-12-11,2022-12-11T00:00:00.000Z,1136038,304,836505
2022-12-11,2022-12-11T00:00:00.000Z,1136024,304,431879
2022-12-11,2022-12-11T00:00:00.000Z,1136008,204,1563251
2022-12-11,2022-12-11T00:00:00.000Z,1136019,502,723804
2022-12-11,2022-12-11T00:00:00.000Z,1274090,200,1097940
2022-12-11,2022-12-11T00:00:00.000Z,1136001,204,716760
2022-12-11,2022-12-11T00:00:00.000Z,1136001,204,1649713
2022-12-11,2022-12-11T00:00:00.000Z,1136039,502,1181659
2022-12-11,2022-12-11T00:00:00.000Z,1136038,502,1532312
2022-12-11,2022-12-11T00:00:00.000Z,1069518,304,836208
2022-12-11,2022-12-11T00:00:00.000Z,1277307,403,1084289
2022-12-11,2022-12-11T00:00:00.000Z,1274090,304,1179533
2022-12-11,2022-12-11T00:00:00.000Z,1236405,502,1460648
2022-12-11,2022-12-11T00:00:00.000Z,1135952,0,668564
2022-12-11,2022-12-11T00:00:00.000Z,1274091,404,83049
2022-12-11,2022-12-11T00:00:00.000Z,1136023,304,551985
2022-12-11,2022-12-11T00:00:00.000Z,1069770,200,1011761
2022-12-12,2022-12-12T00:00:00.000Z,1136018,400,1389147
2022-12-12,2022-12-12T00:00:00.000Z,1274086,200,671792
2022-12-12,2022-12-12T00:00:00.000Z,1274091,304,886907
2022-12-12,2022-12-12T00:00:00.000Z,1277305,304,1114000
2022-12-12,2022-12-12T00:00:00.000Z,1069518,0,1298620
2022-12-12,2022-12-12T00:00:00.000Z,1136022,504,1083839
2022-12-12,2022-12-12T00:00:00.000Z,1136019,204,1406722
2022-12-12,2022-12-12T00:00:00.000Z,1274089,400,655089
2022-12-12,2022-12-12T00:00:00.000Z,1136021,206,99876
2022-12-12,2022-12-12T00:00:00.000Z,1308083,500,800724
2022-12-12,2022-12-12T00:00:00.000Z,1274089,206,841820
2022-12-12,2022-12-12T00:00:00.000Z,1136024,204,4916
2022-12-12,2022-12-12T00:00:00.000Z,1277305,206,1208001
2022-12-12,2022-12-12T00:00:00.000Z,1136021,0,1268828
2022-12-12,2022-12-12T00:00:00.000Z,1135952,403,1515174
2022-12-12,2022-12-12T00:00:00.000Z,1367469,503,534474
2022-12-12,2022-12-12T00:00:00.000Z,1136038,403,1023773
2022-12-12,2022-12-12T00:00:00.000Z,1274089,200,1716077
2022-12-12,2022-12-12T00:00:00.000Z,1136038,502,1420950
2022-12-12,2022-12-12T00:00:00.000Z,1367469,304,829242
2022-12-12,2022-12-12T00:00:00.000Z,1136001,404,59614
2022-12-12,2022-12-12T00:00:00.000Z,1277306,206,594624
2022-12-12,2022-12-12T00:00:00.000Z,1136022,400,1240929
2022-12-13,2022-12-13T00:00:00.000Z,1136038,204,273636
2022-12-13,2022-12-13T00:00:00.000Z,1136022,204,1458096
2022-12-13,2022-12-13T00:00:00.000Z,1135952,400,454179
2022-12-13,2022-12-13T00:00:00.000Z,1367469,500,726385
2022-12-13,2022-12-13T00:00:00.000Z,1277306,503,1118340
2022-12-13,2022-12-13T00:00:00.000Z,1274090,200,322033
2022-12-13,2022-12-13T00:00:00.000Z,1069770,0,1189099
2022-12-13,2022-12-13T00:00:00.000Z,1136022,206,69831
2022-12-13,2022-12-13T00:00:00.000Z,1135952,204,67555
2022-12-13,2022-12-13T00:00:00.000Z,1136023,204,691787
2022-12-13,2022-12-13T00:00:00.000Z,1236405,403,1486482
2022-12-13,2022-12-13T00:00:00.000Z,1136019,500,18262
2022-12-13,2022-12-13T00:00:00.000Z,1274091,504,639524
2022-12-13,2022-12-13T00:00:00.000Z,1136019,304,26241
2022-12-13,2022-12-13T00:00:00.000Z,1136024,503,322510
2022-12-13,2022-12-13T00:00:00.000Z,1136008,0,226755
2022-12-13,2022-12-13T00:00:00.000Z,1136023,403,306791
2022-12-13,2022-12-13T00:00:00.000Z,1367469,304,589974
2022-12-13,2022-12-13T00:00:00.000Z,1069770,200,90511
2022-12-13,2022-12-13T00:00:00.000Z,1274090,400,924436
2022-12-13,2022-12-13T00:00:00.000Z,1136018,304,717889
2022-12-13,2022-12-13T00:00:00.000Z,1136001,0,813474
2022-12-13,2022-12-13T00:00:00.000Z,1236405,206,1033599
2022-12-14,2022-12-14T00:00:00.000Z,1136001,500,1739760
2022-12-14,2022-12-14T00:00:00.000Z,1136022,502,455731
2022-12-14,2022-12-14T00:00:00.000Z,1236405,400,1077925
2022-12-14,2022-12-14T00:00:00.000Z,1136008,206,1389072
2022-12-14,2022-12-14T00:00:00.000Z,1277307,304,407732
2022-12-14,2022-12-14T00:00:00.000Z,1135952,204,497175
2022-12-14,2022-12-14T00:00:00.000Z,1277306,403,752578
2022-12-14,2022-12-14T00:00:00.000Z,1136008,504,1167558
2022-12-14,2022-12-14T00:00:00.000Z,1136001,404,454762
2022-12-14,2022-12-14T00:00:00.000Z,1136023,502,1354685
2022-12-14,2022-12-14T00:00:00.000Z,1236405,304,98679
2022-12-14,2022-12-14T00:00:00.000Z,1135952,0,1583509
2022-12-14,2022-12-14T00:00:00.000Z,1136021,404,183155
2022-12-14,2022-12-14T00:00:00.000Z,1274086,503,17354
2022-12-14,2022-12-14T00:00:00.000Z,1308083,503,1133990
2022-12-14,2022-12-14T00:00:00.000Z,1136024,400,1327165
2022-12-14,2022-12-14T00:00:00.000Z,1136023,204,571040
2022-12-14,2022-12-14T00:00:00.000Z,1367469,404,120544
2022-12-14,2022-12-14T00:00:00.000Z,1069770,500,1360716
2022-12-14,2022-12-14T00:00:00.000Z,1367469,0,43211
2022-12-14,2022-12-14T00:00:00.000Z,1136019,502,580631
2022-12-14,2022-12-14T00:00:00.000Z,1136023,304,156110
2022-12-14,2022-12-14T00:00:00.000Z,1274086,400,929097
2022-12-15,2022-12-15T00:00:00.000Z,1135952,500,340153
2022-12-15,2022-12-15T00:00:00.000Z,1136023,200,214209
2022-12-15,2022-12-15T00:00:00.000Z,1274089,0,23322
2022-12-15,2022-12-15T00:00:00.000Z,1135952,500,1280843
2022-12-15,2022-12-15T00:00:00.000Z,1308083,503,894168
2022-12-15,2022-12-15T00:00:00.000Z,1308083,504,856042
2022-12-15,2022-12-15T00:00:00.000Z,1136039,204,441028
2022-12-15,2022-12-15T00:00:00.000Z,1274089,0,922565
2022-12-15,2022-12-15T00:00:00.000Z,1136039,504,1348581
2022-12-15,2022-12-15T00:00:00.000Z,1136008,0,1666200
2022-12-15,2022-12-15T00:00:00.000Z,1277305,200,1744668
2022-12-15,2022-12-15T00:00:00.000Z,1277306,503,55662
2022-12-15,2022-12-15T00:00:00.000Z,1274090,500,1153974
2022-12-15,2022-12-15T00:00:00.000Z,1135952,500,1586013
2022-12-15,2022-12-15T00:00:00.000Z,1277307,206,423009
2022-12-15,2022-12-15T00:00:00.000Z,1069518,304,1483564
2022-12-15,2022-12-15T00:00:00.000Z,1277307,0,959515
2022-12-15,2022-12-15T00:00:00.000Z,1135952,0,1684360
2022-12-15,2022-12-15T00:00:00.000Z,1274091,204,227799
2022-12-15,2022-12-15T00:00:00.000Z,1136019,403,340928
2022-12-15,2022-12-15T00:00:00.000Z,1136001,504,1025868
2022-12-15,2022-12-15T00:00:00.000Z,1236405,400,738904
2022-12-15,2022-12-15T00:00:00.000Z,1136022,204,1350147
2022-12-16,2022-12-16T00:00:00.000Z,1069770,400,1066769
2022-12-16,2022-12-16T00:00:00.000Z,1277305,304,1275294
2022-12-16,2022-12-16T00:00:00.000Z,1136024,503,47680
2022-12-16,2022-12-16T00:00:00.000Z,1069770,404,300099
2022-12-16,2022-12-16T00:00:00.000Z,1136008,500,43479
2022-12-16,2022-12-16T00:00:00.000Z,1136008,500,439082
2022-12-16,2022-12-16T00:00:00.000Z,1136001,304,796483
2022-12-16,2022-12-16T00:00:00.000Z,1135952,206,263978
2022-12-16,2022-12-16T00:00:00.000Z,1308083,206,107418
2022-12-16,2022-12-16T00:00:00.000Z,1367469,500,180417
2022-12-16,2022-12-16T00:00:00.000Z,1136038,503,1140807
2022-12-16,2022-12-16T00:00:00.000Z,1277306,502,1369272
2022-12-16,2022-12-16T00:00:00.000Z,1136019,0,1576918
2022-12-16,2022-12-16T00:00:00.000Z,1136008,504,1405900
2022-12-16,2022-12-16T00:00:00.000Z,1277306,206,547963
2022-12-16,2022-12-16T00:00:00.000Z,1136038,500,1306236
2022-12-16,2022-12-16T00:00:00.000Z,1136038,500,701477
2022-12-16,2022-12-16T00:00:00.000Z,1136024,400,258280
2022-12-16,2022-12-16T00:00:00.000Z,1136019,502,1039418
2022-12-16,2022-12-16T00:00:00.000Z,1136022,403,1064964
2022-12-16,2022-12-16T00:00:00.000Z,1274086,204,466490
2022-12-16,2022-12-16T00:00:00.000Z,1136024,403,537769
2022-12-16,2022-12-16T00:00:00.000Z,1136021,503,445331
2022-12-17,2022-12-17T00:00:00.000Z,1136039,502,831206
2022-12-17,2022-12-17T00:00:00.000Z,1367469,400,1105231
2022-12-17,2022-12-17T00:00:00.000Z,1274086,503,411642
2022-12-17,2022-12-17T00:00:00.000Z,1069770,500,572328
2022-12-17,2022-12-17T00:00:00.000Z,1367469,504,253014
2022-12-17,2022-12-17T00:00:00.000Z,1274091,404,650018
2022-12-17,2022-12-17T00:00:00.000Z,1367469,400,205089
2022-12-17,2022-12-17T00:00:00.000Z,1136023,403,492929
2022-12-17,2022-12-17T00:00:00.000Z,1136018,500,1188137
2022-12-17,2022-12-17T00:00:00.000Z,1136008,200,1565935
2022-12-17,2022-12-17T00:00:00.000Z,1274086,400,327024
2022-12-17,2022-12-17T00:00:00.000Z,1136023,0,519513
2022-12-17,2022-12-17T00:00:00.000Z,1136022,204,1747613
2022-12-17,2022-12-17T00:00:00.000Z,1136001,206,1115472
2022-12-17,2022-12-17T00:00:00.000Z,1277305,304,198010
2022-12-17,2022-12-17T00:00:00.000Z,1274086,204,700797
2022-12-17,2022-12-17T00:00:00.000Z,1136038,200,1515206
2022-12-17,2022-12-17T00:00:00.000Z,1069770,200,976839
2022-12-17,2022-12-17T00:00:00.000Z,1069770,504,1319187
2022-12-17,2022-12-17T00:00:00.000Z,1136038,0,1132755
2022-12-17,2022-12-17T00:00:00.000Z,1136039,200,992065
2022-12-17,2022-12-17T00:00:00.000Z,1136001,200,844579
2022-12-17,2022-12-17T00:00:00.000Z,1367469,204,176885
2022-12-18,2022-12-18T00:00:00.000Z,1308083,502,1230008
2022-12-18,2022-12-18T00:00:00.000Z,1367469,504,1713583
2022-12-18,2022-12-18T00:00:00.000Z,1136021,503,1329591
2022-12-18,2022-12-18T00:00:00.000Z,1277307,200,607678
2022-12-18,2022-12-18T00:00:00.000Z,1136008,200,1059396
2022-12-18,2022-12-18T00:00:00.000Z,1136038,206,1754945
2022-12-18,2022-12-18T00:00:00.000Z,1274091,200,799211
2022-12-18,2022-12-18T00:00:00.000Z,1136038,502,1105675
2022-12-18,2022-12-18T00:00:00.000Z,1277305,504,1573147
2022-12-18,2022-12-18T00:00:00.000Z,1236405,304,1214350
2022-12-18,2022-12-18T00:00:00.000Z,1367469,500,1388505
2022-12-18,2022-12-18T00:00:00.000Z,1136024,403,188522
2022-12-18,2022-12-18T00:00:00.000Z,1277305,503,1655640
2022-12-18,2022-12-18T00:00:00.000Z,1136024,403,1723222
2022-12-18,2022-12-18T00:00:00.000Z,1136024,0,607135
2022-12-18,2022-12-18T00:00:00.000Z,1136018,500,1346329
2022-12-18,2022-12-18T00:00:00.000Z,1069518,504,1158908
2022-12-18,2022-12-18T00:00:00.000Z,1135952,206,1306182
2022-12-18,2022-12-18T00:00:00.000Z,1274089,404,470370
2022-12-18,2022-12-18T00:00:00.000Z,1308083,403,1716365
2022-12-18,2022-12-18T00:00:00.000Z,1136008,403,1528559
2022-12-18,2022-12-18T00:00:00.000Z,1236405,204,311748
2022-12-18,2022-12-18T00:00:00.000Z,1277307,400,1502026
2022-12-19,2022-12-19T00:00:00.000Z,1136018,304,1079890
2022-12-19,2022-12-19T00:00:00.000Z,1136038,304,1360
2022-12-19,2022-12-19T00:00:00.000Z,1308083,304,557426
2022-12-19,2022-12-19T00:00:00.000Z,1136023,400,1500412
2022-12-19,2022-12-19T00:00:00.000Z,1136024,404,754995
2022-12-19,2022-12-19T00:00:00.000Z,1136001,403,403595
2022-12-19,2022-12-19T00:00:00.000Z,1069770,304,1193984
2022-12-19,2022-12-19T00:00:00.000Z,1136023,404,1618656
2022-12-19,2022-12-19T00:00:00.000Z,1274086,304,1759785
2022-12-19,2022-12-19T00:00:00.000Z,1136019,403,458627
2022-12-19,2022-12-19T00:00:00.000Z,1069518,200,1599409
2022-12-19,2022-12-19T00:00:00.000Z,1274089,403,1750249
2022-12-19,2022-12-19T00:00:00.000Z,1277307,404,236626
2022-12-19,2022-12-19T00:00:00.000Z,1136008,403,1256439
2022-12-19,2022-12-19T00:00:00.000Z,1136019,503,1388538
2022-12-19,2022-12-19T00:00:00.000Z,1274091,0,460550
2022-12-19,2022-12-19T00:00:00.000Z,1136024,500,1598406
2022-12-19,2022-12-19T00:00:00.000Z,1274091,504,182232
2022-12-19,2022-12-19T00:00:00.000Z,1069518,0,1300857
2022-12-19,2022-12-19T00:00:00.000Z,1135952,502,782984
2022-12-19,2022-12-19T00:00:00.000Z,1136024,400,516
2022-12-19,2022-12-19T00:00:00.000Z,1136024,500,78368
2022-12-19,2022-12-19T00:00:00.000Z,1274089,502,1139676
2022-12-20,2022-12-20T00:00:00.000Z,1274091,400,63041
2022-12-20,2022-12-20T00:00:00.000Z,1136039,502,1002928
2022-12-20,2022-12-20T00:00:00.000Z,1136038,200,183672
2022-12-20,2022-12-20T00:00:00.000Z,1274086,502,292630
2022-12-20,2022-12-20T00:00:00.000Z,1308083,403,806085
2022-12-20,2022-12-20T00:00:00.000Z,1274090,504,973855
2022-12-20,2022-12-20T00:00:00.000Z,1136039,403,125263
2022-12-20,2022-12-20T00:00:00.000Z,1277306,500,1332694
2022-12-20,2022-12-20T00:00:00.000Z,1136021,0,1446457
2022-12-20,2022-12-20T00:00:00.000Z,1274089,400,619730
2022-12-20,2022-12-20T00:00:00.000Z,1135952,503,488900
2022-12-20,2022-12-20T00:00:00.000Z,1136021,503,648917
2022-12-20,2022-12-20T00:00:00.000Z,1136038,400,855701
2022-12-20,2022-12-20T00:00:00.000Z,1135952,500,1458460
2022-12-20,2022-12-20T00:00:00.000Z,1069770,502,198853
2022-12-20,2022-12-20T00:00:00.000Z,1274091,404,521836
2022-12-20,2022-12-20T00:00:00.000Z,1274091,403,852643
2022-12-20,2022-12-20T00:00:00.000Z,1136024,504,561120
2022-12-20,2022-12-20T00:00:00.000Z,1277307,400,539693
2022-12-20,2022-12-20T00:00:00.000Z,1136021,503,1495616
2022-12-20,2022-12-20T00:00:00.000Z,1136021,400,437655
2022-12-20,2022-12-20T00:00:00.000Z,1274086,204,1740816
2022-12-20,2022-12-20T00:00:00.000Z,1136022,504,1568219
2022-12-21,2022-12-21T00:00:00.000Z,1277305,504,113411
2022-12-21,2022-12-21T00:00:00.000Z,1136021,404,1406929
2022-12-21,2022-12-21T00:00:00.000Z,1136038,500,794570
2022-12-21,2022-12-21T00:00:00.000Z,1136024,304,1202063
2022-12-21,2022-12-21T00:00:00.000Z,1136008,400,304391
2022-12-21,2022-12-21T00:00:00.000Z,1069518,504,466974
2022-12-21,2022-12-21T00:00:00.000Z,1136021,400,1626934
2022-12-21,2022-12-21T00:00:00.000Z,1136039,502,1125633
2022-12-21,2022-12-21T00:00:00.000Z,1069518,304,284622
2022-12-21,2022-12-21T00:00:00.000Z,1069770,403,1290604
2022-12-21,2022-12-21T00:00:00.000Z,1367469,504,770073
2022-12-21,2022-12-21T00:00:00.000Z,1136021,206,978592
2022-12-21,2022-12-21T00:00:00.000Z,1136038,500,1389878
2022-12-21,2022-12-21T00:00:00.000Z,1136038,200,1138826
2022-12-21,2022-12-21T00:00:00.000Z,1136001,304,861744
2022-12-21,2022-12-21T00:00:00.000Z,1277306,400,1260783
2022-12-21,2022-12-21T00:00:00.000Z,1136019,500,114695
2022-12-21,2022-12-21T00:00:00.000Z,1136024,500,894625
2022-12-21,2022-12-21T00:00:00.000Z,1367469,403,375126
2022-12-21,2022-12-21T00:00:00.000Z,1274089,204,740418
2022-12-21,2022-12-21T00:00:00.000Z,1236405,204,791143
2022-12-21,2022-12-21T00:00:00.000Z,1277305,304,495838
2022-12-21,2022-12-21T00:00:00.000Z,1136038,304,549947
2022-12-22,2022-12-22T00:00:00.000Z,1135952,503,107662
2022-12-22,2022-12-22T00:00:00.000Z,1136024,0,209319
2022-12-22,2022-12-22T00:00:00.000Z,1136019,503,814929
2022-12-22,2022-12-22T00:00:00.000Z,1274090,204,585017
2022-12-22,2022-12-22T00:00:00.000Z,1136021,403,210882
2022-12-22,2022-12-22T00:00:00.000Z,1136001,404,644140
2022-12-22,2022-12-22T00:00:00.000Z,1136008,404,176057
2022-12-22,2022-12-22T00:00:00.000Z,1277306,204,1110908
2022-12-22,2022-12-22T00:00:00.000Z,1274086,404,542279
2022-12-22,2022-12-22T00:00:00.000Z,1236405,500,1317917
2022-12-22,2022-12-22T00:00:00.000Z,1135952,404,629196
2022-12-22,2022-12-22T00:00:00.000Z,1367469,206,1152599
2022-12-22,2022-12-22T00:00:00.000Z,1308083,204,436439
2022-12-22,2022-12-22T00:00:00.000Z,1136039,0,320903
2022-12-22,2022-12-22T00:00:00.000Z,1274090,403,1106669
2022-12-22,2022-12-22T00:00:00.000Z,1277306,502,893359
2022-12-22,2022-12-22T00:00:00.000Z,1136019,404,839432
2022-12-22,2022-12-22T00:00:00.000Z,1136021,206,1127684
2022-12-22,2022-12-22T00:00:00.000Z,1136001,0,189045
2022-12-22,2022-12-22T00:00:00.000Z,1136021,206,1066452
2022-12-22,2022-12-22T00:00:00.000Z,1069518,403,1698916
2022-12-22,2022-12-22T00:00:00.000Z,1274089,503,1302346
2022-12-22,2022-12-22T00:00:00.000Z,1236405,400,964851
2022-12-23,2022-12-23T00:00:00.000Z,1136008,0,1388485
2022-12-23,2022-12-23T00:00:00.000Z,1277306,304,110308
2022-12-23,2022-12-23T00:00:00.000Z,1069770,500,1286333
2022-12-23,2022-12-23T00:00:00.000Z,1136008,204,415566
2022-12-23,2022-12-23T00:00:00.000Z,1136024,0,1038685
2022-12-23,2022-12-23T00:00:00.000Z,1136018,500,1495557
2022-12-23,2022-12-23T00:00:00.000Z,1367469,403,431391
2022-12-23,2022-12-23T00:00:00.000Z,1136038,204,896191
2022-12-23,2022-12-23T00:00:00.000Z,1277305,304,62011
2022-12-23,2022-12-23T00:00:00.000Z,1274086,200,1040686
2022-12-23,2022-12-23T00:00:00.000Z,1274086,503,1637770
2022-12-23,2022-12-23T00:00:00.000Z,1136038,504,969596
2022-12-23,2022-12-23T00:00:00.000Z,1136001,404,1239479
2022-12-23,2022-12-23T00:00:00.000Z,1136019,403,172854
2022-12-23,2022-12-23T00:00:00.000Z,1136019,504,1253718
2022-12-23,2022-12-23T00:00:00.000Z,1274091,0,201219
2022-12-23,2022-12-23T00:00:00.000Z,1308083,204,58020
2022-12-23,2022-12-23T00:00:00.000Z,1274091,403,936453
2022-12-23,2022-12-23T00:00:00.000Z,1136038,204,1025126
2022-12-23,2022-12-23T00:00:00.000Z,1136039,502,1080580
2022-12-23,2022-12-23T00:00:00.000Z,1277306,500,208182
2022-12-23,2022-12-23T00:00:00.000Z,1274091,200,1494336
2022-12-23,2022-12-23T00:00:00.000Z,1136021,400,575077
2022-12-24,2022-12-24T00:00:00.000Z,1069770,502,359730
2022-12-24,2022-12-24T00:00:00.000Z,1136018,404,660304
2022-12-24,2022-12-24T00:00:00.000Z,1136022,504,45339
2022-12-24,2022-12-24T00:00:00.000Z,1367469,200,1048058
2022-12-24,2022-12-24T00:00:00.000Z,1277307,500,1067726
2022-12-24,2022-12-24T00:00:00.000Z,1367469,400,553482
2022-12-24,2022-12-24T00:00:00.000Z,1135952,304,705065
2022-12-24,2022-12-24T00:00:00.000Z,1136021,503,1088052
2022-12-24,2022-12-24T00:00:00.000Z,1136022,404,840157
2022-12-24,2022-12-24T00:00:00.000Z,1274090,500,1235128
2022-12-24,2022-12-24T00:00:00.000Z,1136018,502,312471
2022-12-24,2022-12-24T00:00:00.000Z,1136024,304,334416
2022-12-24,2022-12-24T00:00:00.000Z,1136023,403,1701680
2022-12-24,2022-12-24T00:00:00.000Z,1136024,500,1148177
2022-12-24,2022-12-24T00:00:00.000Z,1136023,304,1504269
2022-12-24,2022-12-24T00:00:00.000Z,1274089,403,772006
2022-12-24,2022-12-24T00:00:00.000Z,1274090,304,1770245
2022-12-24,2022-12-24T00:00:00.000Z,1277306,500,443744
2022-12-24,2022-12-24T00:00:00.000Z,1277305,400,645535
2022-12-24,2022-12-24T00:00:00.000Z,1136024,200,354137
2022-12-24,2022-12-24T00:00:00.000Z,1367469,0,787749
